라운드,상대 카드,이길확률, 내가한 배팅 , 내칩 
라운드,상대 카드,이길확률, 내가한 배팅 , 내칩 
1,5,0.5789473684210527,15,-1,25,1,다이
2,4,0.7058823529411765,11,-1,24,1,다이
3,6,0.6,11,-1,23,1,다이
4,7,0.5384615384615384,4,5,22,1
5,1,1.0,4,25,16,1
6,9,0.3333333333333333,1,-1,20,1,다이
7,,,,,,,상대 다이
8,7,0.6,1,-1,20,1,다이
9,,,,,,,상대 다이
10,10,0.0,1,-1,20,1,다이
2,5,0.5294117647058824,1,4,20,2
3,,,,,,,상대 다이
4,6,0.46153846153846156,1,4,16,2
5,1,1.0,11,13,11,2
6,7,0.4444444444444444,11,-1,16,2,다이
7,,,,,,,상대 다이
8,3,1.0,1,15,16,2
8,3,1.0,26,25,1,2
9,7,0.3333333333333333,1,9,21,2
10,6,0.0,1,7,22,2
10,6,0.0,18,17,15,2
라운드,상대 카드,이길확률, 내가한 배팅 , 내칩 
1,2,0.8947368421052632,1,19,29,1
2,1,1.0,1,17,30,1
2,1,1.0,28,-10,13,1
3,5,0.6666666666666666,11,-1,12,1,다이
4,8,0.38461538461538464,4,-1,11,1,다이
5,6,0.6363636363636364,11,-1,10,1,다이
6,2,0.8888888888888888,11,12,9,1
7,6,0.8571428571428571,1,5,32,1
8,9,0.4,1,-1,33,1,다이
9,8,0.6666666666666666,11,-1,32,1,다이
라운드,상대 카드,이길확률, 내가한 배팅 , 내칩 
1,2,0.8947368421052632,1,6,32,2
2,6,0.5294117647058824,1,1,33,2
2,6,0.5294117647058824,12,-1,32,2,다이
3,,,,,,,상대 다이
4,4,0.6923076923076923,1,-1,32,2,다이
5,,,,,,,상대 다이
6,9,0.2222222222222222,1,-1,32,2,다이
7,,,,,,,상대 다이
8,10,0.0,1,-1,32,2,다이
9,3,0.3333333333333333,4,3,31,2
라운드,상대 카드,이길확률, 내가한 배팅 , 내칩 
1,1,1.0,1,19,29,1
2,8,0.29411764705882354,1,-1,30,1,다이
3,,,,,,,상대 다이
4,2,0.9230769230769231,1,15,30,1
5,3,0.8181818181818182,1,6,31,1
5,3,0.8181818181818182,17,-1,25,1,다이
6,10,0.1111111111111111,4,-1,24,1,다이
7,,,,,,,상대 다이
8,10,0.0,1,-1,24,1,다이
9,,,,,,,상대 다이
10,6,0.0,1,-1,24,1,다이
라운드,상대 카드,이길확률, 내가한 배팅 , 내칩 
1,8,0.2631578947368421,4,-1,23,2,다이
2,5,0.5882352941176471,11,-1,22,2,다이
3,,,,,,,상대 다이
4,1,1.0,1,13,22,2
5,6,0.45454545454545453,1,3,23,2
6,2,0.8888888888888888,1,4,24,2
6,2,0.8888888888888888,15,-1,20,2,다이
7,6,0.42857142857142855,4,5,19,2
8,,,,,,,상대 다이
9,3,1.0,1,16,14,2
10,4,1.0,1,14,15,2
라운드,상대 카드,이길확률, 내가한 배팅 , 내칩 
1,8,0.2631578947368421,1,-1,29,1,다이
2,,,,,,,상대 다이
3,9,0.13333333333333333,1,-1,29,1,다이
4,,,,,,,상대 다이
5,1,1.0,1,15,29,1
6,3,0.7777777777777778,1,1,30,1
6,3,0.7777777777777778,12,-1,29,1,다이
7,,,,,,,상대 다이
8,2,1.0,1,12,29,1
9,5,0.3333333333333333,1,-1,30,1,다이
라운드,상대 카드,이길확률, 내가한 배팅 , 내칩 
1,7,0.3684210526315789,1,-1,30,2,다이
2,,,,,,,상대 다이
3,9,0.2,1,-1,30,2,다이
4,,,,,,,상대 다이
5,2,0.9090909090909091,1,4,30,2
6,4,0.5555555555555556,1,-1,31,2,다이
7,1,1.0,11,-8,30,2
8,3,1.0,4,3,29,2
9,3,1.0,1,-1,33,2,다이
라운드,상대 카드,이길확률, 내가한 배팅 , 내칩 
1,5,0.5789473684210527,1,4,29,1
2,7,0.35294117647058826,1,-1,30,1,다이
3,10,0.0,4,-1,29,1,다이
4,5,0.5384615384615384,11,-1,28,1,다이
5,6,0.5454545454545454,11,-1,27,1,다이
6,4,0.6666666666666666,4,4,26,1
7,8,0.42857142857142855,1,-1,31,1,다이
8,3,0.6,11,-1,30,1,다이
9,,,,,,,상대 다이
10,7,1.0,1,9,30,1
라운드,상대 카드,이길확률, 내가한 배팅 , 내칩 
1,4,0.6842105263157895,1,1,31,2
라운드,상대 카드,이길확률, 내가한 배팅 , 내칩 
1,4,0.6842105263157895,12,-1,30,2,다이
2,,,,,,,상대 다이
3,3,0.8,1,1,30,2
4,7,0.38461538461538464,1,-1,32,2,다이
5,6,0.5454545454545454,4,-1,31,2,다이
6,,,,,,,상대 다이
7,1,1.0,1,1,31,2
8,3,0.6,1,-1,32,2,다이
9,10,0.0,4,3,31,2
10,7,0.0,11,10,27,2
